,Visits,Mind Exercise,FamilyInt,Color MCGDM,Weight MCGDM,Color FCS,MV FCS
318,8,36,28,Blue,0.3415725753356964,Orange,0.6755638512988024
319,8,42,0,Red,0.34170027022920274,Orange,0.41334577694820346
320,8,42,2,Red,0.34170027022920274,Orange,0.41334577694820346
321,8,42,4,Blue,0.3348322148756122,Orange,0.584949948222299
322,8,48,0,Red,0.33898530908962643,Orange,0.4755638512988024
323,8,48,2,Red,0.33898530908962643,Orange,0.4755638512988024
324,8,48,4,Blue,0.3386457575539372,Orange,0.584949948222299
325,8,54,0,Red,0.3363358757230204,Orange,0.5377819256494013
326,8,54,2,Red,0.3363358757230204,Orange,0.5377819256494013
327,8,54,4,Blue,0.34249283584068885,Orange,0.6174673612450962
328,8,60,0,Red,0.3357519225895776,Orange,0.6000000000000001
329,8,60,2,Red,0.3357519225895776,Orange,0.6000000000000001
330,8,60,4,Blue,0.3441145474150807,Orange,0.6904153722241401
331,8,66,0,Red,0.3357519225895776,Orange,0.6000000000000001
332,8,66,2,Red,0.3357519225895776,Orange,0.6000000000000001
333,8,66,4,Blue,0.3441145474150807,Orange,0.6904153722241401
334,8,72,0,Red,0.3357519225895776,Orange,0.6000000000000001
335,8,72,2,Red,0.3357519225895776,Orange,0.6000000000000001
336,8,72,4,Blue,0.3441145474150807,Orange,0.6904153722241401
337,8,78,0,Red,0.3357519225895776,Orange,0.6000000000000001
338,8,78,2,Red,0.3357519225895776,Orange,0.6000000000000001
339,8,78,4,Blue,0.3441145474150807,Orange,0.6904153722241401
340,8,84,0,Red,0.3357519225895776,Orange,0.6000000000000001
341,8,84,2,Red,0.3357519225895776,Orange,0.6000000000000001
342,8,84,4,Blue,0.3441145474150807,Orange,0.6904153722241401
343,8,90,0,Red,0.3357519225895776,Orange,0.6000000000000001
344,8,90,2,Red,0.3357519225895776,Orange,0.6000000000000001
345,8,90,4,Blue,0.3441145474150807,Orange,0.6904153722241401
346,8,96,0,Red,0.3357519225895776,Orange,0.6000000000000001
